Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
8878;PL-2020-033826;wysoki;21.12.2020;25.12.2020;standardowy;opakowanie;ma³a firma;Maria Potyra³o;K00272;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Technologia;Maszyny;Lexmark 20R1285 X6650 Wireless All-in-One Printer;480;4;0;225,6
8885;PL-2020-034244;wysoki;01.10.2020;10.10.2020;ekspresowy;opakowanie;osoba fizyczna;Miros³aw Budynek;K01106;wschodni;lubelskie;Lublin;20-240;Artyku³y biurowe;Segregatory;Wilson Jones Custom Binder Spines & Labels;6,528;4;0,7;-4,5696
8886;PL-2020-034244;niski;01.10.2020;03.10.2020;standardowy;opakowanie;osoba fizyczna;Miros³aw Budynek;K01106;wschodni;lubelskie;Lublin;20-240;Artyku³y biurowe;Segregatory;Insertable Tab Indexes For Data Binders;2,862;3;0,7;-2,2896
8887;PL-2020-034246;niski;09.10.2020;10.10.2020;standardowy;ma³e pude³ko;biuro;Artur Danilewski;K03196;centralny;mazowieckie;Radom;26-616;Artyku³y biurowe;Segregatory;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;20,856;8;0,7;-16,6848
8888;PL-2020-034246;nieokreœlony;09.10.2020;10.10.2020;standardowy;ma³e pude³ko;biuro;Artur Danilewski;K03196;centralny;mazowieckie;Radom;26-616;Artyku³y biurowe;Magazynowanie;SAFCO Commercial Wire Shelving, Black;276,28;2;0;0
8889;PL-2020-034246;nieokreœlony;09.10.2020;11.10.2020;standardowy;ma³e pude³ko;biuro;Artur Danilewski;K03196;centralny;mazowieckie;Radom;26-616;Meble;Umeblowanie;"Tenex ""The Solids"" Textured Chair Mats";629,64;9;0;107,0388
8893;PL-2020-034657;œredni;07.05.2020;16.05.2020;ekspresowy;ma³e pude³ko;korporacja;Marcin Ossowicz;K01313;pó³nocno-zachodni;wielkopolskie;Poznañ;61-689;Meble;Krzes³a;GuestStacker Chair with Chrome Finish Legs;2676,672;9;0,2;267,6672
8894;PL-2020-034849;nieokreœlony;14.10.2020;16.10.2020;standardowy;ma³e pude³ko;biuro;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Meble;Sto³y;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;489,23;2;0,3;41,934
8895;PL-2020-034849;nieokreœlony;14.10.2020;15.10.2020;standardowy;worek;biuro;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Meble;Umeblowanie;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;312,03;3;0;43,6842
8896;PL-2020-034849;krytyczny;14.10.2020;15.10.2020;standardowy;ma³e pude³ko;biuro;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Artyku³y biurowe;Magazynowanie;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";17,94;3;0;3,0498
8900;PL-2020-035046;nieokreœlony;26.07.2020;26.07.2020;ekspresowy;ma³e pude³ko;korporacja;Ryszard Marszewski;K00553;po³udniowy;ma³opolskie;Kraków;31-012;Artyku³y biurowe;Etykiety;Avery 50;25,06;2;0;11,7782
8901;PL-2020-035046;nieokreœlony;26.07.2020;27.07.2020;kolejowy;paleta;korporacja;Ryszard Marszewski;K00553;po³udniowy;ma³opolskie;Kraków;31-012;Meble;Umeblowanie;"Executive Impressions 16-1/2"" Circular Wall Clock";32,064;3;0,6;-12,8256
8902;PL-2020-035046;krytyczny;26.07.2020;27.07.2020;ekspresowy;œrednie pude³ko;korporacja;Ryszard Marszewski;K00553;po³udniowy;ma³opolskie;Kraków;31-012;Artyku³y biurowe;Papier;Xerox 1899;18,496;4;0,2;6,7048
8912;PL-2020-035777;wysoki;10.09.2020;12.09.2020;standardowy;worek;biuro;Pawe³ Falandysz;K01044;po³udniowy;ma³opolskie;Kraków;31-126;Technologia;Telefony;iOttie XL Car Mount;143,928;9;0,2;-32,3838
8913;PL-2020-035840;nieokreœlony;31.05.2020;01.06.2020;standardowy;ma³e pude³ko;biuro;Maria Potyra³o;K00272;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Artyku³y biurowe;Segregatory;Storex Dura Pro Binders;3,564;2;0,7;-2,97
8914;PL-2020-035840;wysoki;31.05.2020;02.06.2020;standardowy;worek;biuro;Maria Potyra³o;K00272;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Artyku³y biurowe;Etykiety;Avery 481;4,928;2;0,2;1,7248
8917;PL-2020-036065;wysoki;19.02.2020;19.02.2020;standardowy;ma³e pude³ko;ma³a firma;El¿bieta Gabruch;K01060;po³udniowo-zachodni;dolnoœl¹skie;Legnica;59-220;Artyku³y biurowe;Urz¹dzenia;Euro Pro Shark Stick Mini Vacuum;48,784;4;0,8;-131,7168
8922;PL-2020-036099;krytyczny;19.09.2020;24.09.2020;standardowy;du¿e pude³ko;biuro;W³odzimierz Popio³ek;K02460;centralny;mazowieckie;Warszawa;00-548;Technologia;Telefony;Samsung HM1900 Bluetooth Headset;52,68;3;0,2;19,755
8936;PL-2020-036741;wysoki;21.12.2020;24.12.2020;standardowy;worek;biuro;Edyta Assmann;K01318;centralny;mazowieckie;Warszawa;00-697;Technologia;Akcesoria;Logitech Wireless Headset h800;1119,888;14;0,2;209,979
8937;PL-2020-036741;œredni;21.12.2020;23.12.2020;standardowy;opakowanie;biuro;Edyta Assmann;K01318;centralny;mazowieckie;Warszawa;00-697;Artyku³y biurowe;Sztuka;Sanford 52201 APSCO Electric Pencil Sharpener;204,85;5;0;53,261
8945;PL-2020-037216;nieokreœlony;02.12.2020;03.12.2020;standardowy;ma³e pude³ko;biuro;Robert Pacyna;K01246;centralny;mazowieckie;Warszawa;00-564;Artyku³y biurowe;Papier;Green Bar Computer Printout Paper;164,88;3;0;80,7912
8946;PL-2020-037250;niski;16.01.2020;17.01.2020;standardowy;ma³e pude³ko;korporacja;Henryk Gauza;K01413;po³udniowy;œl¹skie;Rybnik;44-207;Artyku³y biurowe;Zaopatrzenie;Acme Value Line Scissors;10,95;3;0;3,285
8951;PL-2020-037318;niski;17.04.2020;19.04.2020;standardowy;ma³e pude³ko;osoba fizyczna;Wojciech Ró¿ycki;K02431;po³udniowy;ma³opolskie;Kraków;31-061;Technologia;Akcesoria;Logitech ClearChat Comfort/USB Headset H390;46,864;2;0,2;7,6154
8959;PL-2020-037606;wysoki;24.02.2020;25.02.2020;ekspresowy;ma³e pude³ko;osoba fizyczna;Julian Nowicki;K02571;centralny;mazowieckie;Warszawa;00-542;Technologia;Telefony;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;299,96;5;0,2;37,495
8960;PL-2020-037606;œredni;24.02.2020;26.02.2020;standardowy;opakowanie;osoba fizyczna;Julian Nowicki;K02571;centralny;mazowieckie;Warszawa;00-542;Artyku³y biurowe;Urz¹dzenia;Fellowes Command Center 5-outlet power strip;67,84;5;0,8;-179,776
8961;PL-2020-037606;niski;24.02.2020;26.02.2020;standardowy;worek;osoba fizyczna;Julian Nowicki;K02571;centralny;mazowieckie;Warszawa;00-542;Meble;Krzes³a;Hon Deluxe Fabric Upholstered Stacking Chairs;853,93;5;0,3;-24,398
8977;PL-2020-038337;wysoki;02.11.2020;04.11.2020;standardowy;worek;korporacja;Pawe³ Kolanek;K03289;po³udniowy;ma³opolskie;Kraków;31-020;Meble;Sto³y;Lesro Round Back Collection Coffee Table, End Table;127,785;1;0,3;-31,0335
8978;PL-2020-038369;krytyczny;14.01.2020;15.01.2020;standardowy;du¿e pude³ko;osoba fizyczna;Henryk Nawój;K01193;po³udniowy;œl¹skie;Ruda Œl¹ska;41-717;Artyku³y biurowe;Segregatory;Aluminum Screw Posts;6,104;2;0,8;-9,156
8987;PL-2020-038979;wysoki;28.02.2020;28.02.2020;kolejowy;paleta;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Artyku³y biurowe;Segregatory;GBC DocuBind P50 Personal Binding Machine;95,97;5;0,7;-73,577
8988;PL-2020-038979;nieokreœlony;28.02.2020;05.03.2020;standardowy;ma³e pude³ko;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Technologia;Telefony;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;105,584;2;0,2;9,2386
8989;PL-2020-038979;niski;28.02.2020;05.03.2020;standardowy;worek;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Artyku³y biurowe;Sztuka;Newell 312;9,344;2;0,2;1,168
8993;PL-2020-039238;nieokreœlony;28.09.2020;29.09.2020;ekspresowy;ma³e pude³ko;korporacja;Pawe³ Kolanek;K03289;po³udniowy;ma³opolskie;Kraków;31-020;Technologia;Akcesoria;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;18,528;2;0,2;4,4004
9013;PL-2020-040194;niski;08.10.2020;10.10.2020;kolejowy;wielkie pud³o;osoba fizyczna;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Meble;Umeblowanie;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;135,8;7;0;66,542
9014;PL-2020-040194;niski;08.10.2020;10.10.2020;standardowy;ma³e pude³ko;osoba fizyczna;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Artyku³y biurowe;Sztuka;Prang Drawing Pencil Set;13,9;5;0;3,753
9019;PL-2020-003905;nieokreœlony;22.12.2020;23.12.2020;kolejowy;paleta;osoba fizyczna;Adam Cirin;K02403;centralny;³ódzkie;£ódŸ;90-147;Artyku³y biurowe;Segregatory;"Wilson Jones Hanging View Binder, White, 1""";17,04;3;0,2;5,538
9034;PL-2020-041059;nieokreœlony;16.09.2020;16.09.2020;ekspresowy;ma³e pude³ko;korporacja;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Artyku³y biurowe;Segregatory;GBC DocuBind TL300 Electric Binding System;1793,98;2;0;843,1706
9035;PL-2020-041059;niski;16.09.2020;17.09.2020;standardowy;œrednie pude³ko;korporacja;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Artyku³y biurowe;Segregatory;Accohide Poly Flexible Ring Binders;2,992;4;0,8;-4,488
9036;PL-2020-041059;wysoki;16.09.2020;18.09.2020;ekspresowy;worek;korporacja;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Technologia;Akcesoria;Lenovo 17-Key USB Numeric Keypad;108,768;4;0,2;2,7192
9037;PL-2020-041059;œredni;16.09.2020;17.09.2020;kolejowy;wielkie pud³o;korporacja;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Artyku³y biurowe;Papier;Xerox 192;25,92;4;0;12,4416
9043;PL-2020-041350;niski;10.05.2020;11.05.2020;standardowy;ma³e pude³ko;ma³a firma;Micha³ Sokó³;K01217;po³udniowy;œl¹skie;Rybnik;44-292;Artyku³y biurowe;Urz¹dzenia;Kensington 6 Outlet Guardian Standard Surge Protector;61,44;3;0;16,5888
9044;PL-2020-004004;œredni;08.05.2020;11.05.2020;standardowy;worek;korporacja;Marcin Rowiñski;K03011;po³udniowy;œl¹skie;Rybnik;44-207;Technologia;Akcesoria;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;479,97;3;0;163,1898
9046;PL-2020-004004;œredni;08.05.2020;09.05.2020;standardowy;opakowanie;korporacja;Marcin Rowiñski;K03011;po³udniowy;œl¹skie;Rybnik;44-207;Technologia;Akcesoria;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;189,95;5;0;45,588
9049;PL-2020-041569;wysoki;23.07.2020;25.07.2020;standardowy;worek;korporacja;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Artyku³y biurowe;Etykiety;Avery 475;44,4;3;0;22,2
9066;PL-2020-042528;wysoki;25.02.2020;27.02.2020;standardowy;ma³e pude³ko;osoba fizyczna;Monika Królik;K00102;po³udniowy;œl¹skie;Rybnik;44-217;Artyku³y biurowe;Papier;Xerox 1903;19,136;4;0,2;6,9368
9067;PL-2020-042528;wysoki;25.02.2020;26.02.2020;standardowy;ma³e pude³ko;osoba fizyczna;Monika Królik;K00102;po³udniowy;œl¹skie;Rybnik;44-217;Technologia;Akcesoria;Verbatim Slim CD and DVD Storage Cases, 50/Pack;23,08;2;0;6,924
9068;PL-2020-042528;nieokreœlony;25.02.2020;26.02.2020;ekspresowy;opakowanie;osoba fizyczna;Monika Królik;K00102;po³udniowy;œl¹skie;Rybnik;44-217;Technologia;Telefony;AT&T 17929 Lendline Telephone;90,48;2;0;23,5248
9069;PL-2020-042528;niski;25.02.2020;27.02.2020;standardowy;worek;osoba fizyczna;Monika Królik;K00102;po³udniowy;œl¹skie;Rybnik;44-217;Meble;Krzes³a;Global Leather Task Chair, Black;215,976;3;0,2;-2,6997
9070;PL-2020-042528;niski;25.02.2020;26.02.2020;standardowy;ma³e pude³ko;osoba fizyczna;Monika Królik;K00102;po³udniowy;œl¹skie;Rybnik;44-217;Artyku³y biurowe;Koperty;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";65,94;3;0;30,9918
9071;PL-2020-042597;nieokreœlony;27.03.2020;29.03.2020;standardowy;opakowanie;korporacja;Anna Matejak;K02618;centralny;mazowieckie;Warszawa;00-235;Meble;Umeblowanie;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;11,352;3;0,2;2,6961
9073;PL-2020-042658;œredni;17.06.2020;17.06.2020;standardowy;ma³e pude³ko;biuro;Wies³awa Skierczyñska;K03106;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-375;Artyku³y biurowe;Koperty;Staple envelope;16,56;2;0;7,7832
9087;PL-2020-043271;nieokreœlony;05.03.2020;06.03.2020;standardowy;worek;ma³a firma;Zbigniew Gradziñski;K00478;centralny;mazowieckie;Warszawa;00-538;Artyku³y biurowe;Urz¹dzenia;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;93,032;2;0,8;-251,1864
9091;PL-2020-043526;krytyczny;28.05.2020;28.05.2020;standardowy;ma³e pude³ko;osoba fizyczna;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Artyku³y biurowe;Magazynowanie;Trav-L-File Heavy-Duty Shuttle II, Black;348,56;8;0;104,568
9092;PL-2020-043526;niski;28.05.2020;29.05.2020;standardowy;ma³e pude³ko;osoba fizyczna;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Artyku³y biurowe;Papier;Xerox 1999;15,552;3;0,2;5,4432
9094;PL-2020-043745;wysoki;03.11.2020;03.11.2020;standardowy;ma³e pude³ko;korporacja;Miros³awa Zielony;K01999;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-347;Technologia;Telefony;Polycom CX300 Desktop Phone USB VoIP phone;299,98;2;0;83,9944
9095;PL-2020-043745;œredni;03.11.2020;05.11.2020;standardowy;ma³e pude³ko;korporacja;Miros³awa Zielony;K01999;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-347;Artyku³y biurowe;Segregatory;Catalog Binders with Expanding Posts;403,68;6;0;181,656
9096;PL-2020-043745;nieokreœlony;03.11.2020;05.11.2020;standardowy;ma³e pude³ko;korporacja;Miros³awa Zielony;K01999;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-347;Technologia;Telefony;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4;41,9;2;0;11,732
9097;PL-2020-043745;wysoki;03.11.2020;03.11.2020;standardowy;ma³e pude³ko;korporacja;Miros³awa Zielony;K01999;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-347;Artyku³y biurowe;Etykiety;Avery 491;28,91;7;0;13,2986
9098;PL-2020-043745;niski;03.11.2020;10.11.2020;standardowy;œrednie pude³ko;korporacja;Miros³awa Zielony;K01999;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-347;Artyku³y biurowe;Papier;Xerox 213;32,4;5;0;15,552
9100;PL-2020-043782;œredni;15.11.2020;17.11.2020;standardowy;ma³e pude³ko;osoba fizyczna;Artur Miko³ajek;K02756;wschodni;podkarpackie;Rzeszów;35-304;Artyku³y biurowe;Papier;Xerox 1993;10,368;2;0,2;3,7584
9103;PL-2020-000358;krytyczny;21.09.2020;23.09.2020;kolejowy;wielkie pud³o;korporacja;Ryszard Szufel;K02747;centralny;mazowieckie;Warszawa;00-565;Artyku³y biurowe;Magazynowanie;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;84,784;2;0,2;-16,9568
9106;PL-2020-044005;wysoki;05.09.2020;06.09.2020;standardowy;ma³e pude³ko;korporacja;Anna Bugzel;K03004;po³udniowy;ma³opolskie;Kraków;31-464;Artyku³y biurowe;Magazynowanie;Fellowes Recycled Storage Drawers;177,648;2;0,2;-28,8678
9117;PL-2020-000358;wysoki;21.09.2020;21.09.2020;standardowy;opakowanie;korporacja;Ryszard Szufel;K02747;centralny;mazowieckie;Warszawa;00-565;Meble;Umeblowanie;12-1/2 Diameter Round Wall Clock;31,968;2;0,2;6,3936
9118;PL-2020-044615;nieokreœlony;11.05.2020;12.05.2020;standardowy;ma³e pude³ko;biuro;Jan Bia³ek;K01129;po³udniowy;œl¹skie;Rybnik;44-251;Meble;Krzes³a;Global Comet Stacking Arm Chair;887,271;3;0,3;-63,3765
9123;PL-2020-044900;niski;11.02.2020;12.02.2020;standardowy;ma³e pude³ko;biuro;Stefan Wójcik;K01751;po³udniowy;ma³opolskie;Kraków;31-464;Artyku³y biurowe;Papier;Southworth 100% Résumé Paper, 24lb.;7,78;1;0;3,501
9126;PL-2020-045413;nieokreœlony;10.06.2020;11.06.2020;standardowy;ma³e pude³ko;ma³a firma;Henryk Nawój;K01193;po³udniowy;œl¹skie;Ruda Œl¹ska;41-717;Meble;Umeblowanie;OIC Stacking Trays;5,344;4;0,6;-2,1376
9127;PL-2020-045413;niski;10.06.2020;11.06.2020;standardowy;ma³e pude³ko;ma³a firma;Henryk Nawój;K01193;po³udniowy;œl¹skie;Ruda Œl¹ska;41-717;Artyku³y biurowe;Sztuka;BIC Brite Liner Highlighters;8,28;2;0;3,4776
9137;PL-2020-045668;krytyczny;14.12.2020;15.12.2020;kolejowy;wielkie pud³o;korporacja;Anna Bugzel;K03004;po³udniowy;ma³opolskie;Kraków;31-464;Artyku³y biurowe;Papier;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";10,272;3;0,2;3,4668
9141;PL-2020-045924;nieokreœlony;23.12.2020;28.12.2020;standardowy;ma³e pude³ko;korporacja;Miros³awa Zielony;K01999;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-347;Technologia;Akcesoria;Razer Kraken PRO Over Ear PC and Music Headset;159,98;2;0;47,994
9144;PL-2020-046375;œredni;28.08.2020;30.08.2020;standardowy;ma³e pude³ko;biuro;Pawe³ Michalski;K02565;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-814;Technologia;Telefony;Motorola L703CM;1123,128;9;0,2;70,1955
9145;PL-2020-046375;wysoki;28.08.2020;29.08.2020;standardowy;ma³e pude³ko;biuro;Pawe³ Michalski;K02565;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-814;Artyku³y biurowe;Urz¹dzenia;Fellowes Basic Home/Office Series Surge Protectors;64,9;5;0;18,821
9149;PL-2020-046434;œredni;03.04.2020;04.04.2020;standardowy;ma³e pude³ko;osoba fizyczna;Jan Szymañski;K00949;po³udniowy;ma³opolskie;Kraków;31-532;Artyku³y biurowe;Magazynowanie;Iceberg Mobile Mega Data/Printer Cart ;1564,29;13;0;406,7154
9151;PL-2020-004610;niski;19.06.2020;21.06.2020;standardowy;opakowanie;ma³a firma;Aleksandra Ruzik;K02548;po³udniowy;ma³opolskie;Kraków;31-144;Artyku³y biurowe;Urz¹dzenia;Acco 6 Outlet Guardian Premium Surge Suppressor;65,52;5;0,1;12,376
9152;PL-2020-004610;nieokreœlony;19.06.2020;23.06.2020;standardowy;ma³e pude³ko;ma³a firma;Aleksandra Ruzik;K02548;po³udniowy;ma³opolskie;Kraków;31-144;Artyku³y biurowe;Sztuka;Dixon Ticonderoga Core-Lock Colored Pencils;14,576;2;0,2;2,3686
9176;PL-2020-048032;niski;28.08.2020;29.08.2020;standardowy;ma³e pude³ko;korporacja;Henryk Kuriata;K01723;pó³nocny;kujawsko-pomorskie;Bydgoszcz;85-552;Artyku³y biurowe;Papier;Xerox 203;19,44;3;0;9,3312
9177;PL-2020-048032;krytyczny;28.08.2020;29.08.2020;standardowy;ma³e pude³ko;korporacja;Henryk Kuriata;K01723;pó³nocny;kujawsko-pomorskie;Bydgoszcz;85-552;Artyku³y biurowe;Segregatory;Ibico Recycled Grain-Textured Covers;31,086;3;0,7;-20,724
9181;PL-2020-048263;wysoki;11.03.2020;12.03.2020;standardowy;ma³e pude³ko;osoba fizyczna;Monika Królik;K00102;po³udniowy;œl¹skie;Rybnik;44-217;Artyku³y biurowe;Segregatory;Cardinal Holdit Business Card Pockets;11,952;3;0,2;4,1832
9182;PL-2020-048263;krytyczny;11.03.2020;12.03.2020;standardowy;worek;osoba fizyczna;Monika Królik;K00102;po³udniowy;œl¹skie;Rybnik;44-217;Artyku³y biurowe;Segregatory;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";31,128;3;0,2;11,673
9184;PL-2020-048452;wysoki;11.10.2020;13.10.2020;kolejowy;paleta;korporacja;Jan Rybowski;K01402;centralny;³ódzkie;£ódŸ;90-326;Artyku³y biurowe;Papier;Xerox 1881;24,56;2;0;11,5432
9185;PL-2020-048452;œredni;11.10.2020;11.10.2020;standardowy;ma³e pude³ko;korporacja;Jan Rybowski;K01402;centralny;³ódzkie;£ódŸ;90-326;Meble;Umeblowanie;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";51,75;1;0;15,525
9186;PL-2020-048452;œredni;11.10.2020;12.10.2020;standardowy;ma³e pude³ko;korporacja;Jan Rybowski;K01402;centralny;³ódzkie;£ódŸ;90-326;Meble;Krzes³a;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;207,184;1;0,2;25,898
9189;PL-2020-048452;niski;11.10.2020;13.10.2020;standardowy;worek;korporacja;Jan Rybowski;K01402;centralny;³ódzkie;£ódŸ;90-326;Technologia;Akcesoria;Sabrent 4-Port USB 2.0 Hub;21,728;4;0,2;3,8024
9191;PL-2020-048487;krytyczny;13.01.2020;15.01.2020;standardowy;ma³e pude³ko;biuro;Katarzyna Zychal;K00604;po³udniowy;ma³opolskie;Kraków;31-510;Artyku³y biurowe;Segregatory;GBC DocuBind P100 Manual Binding Machine;99,588;2;0,7;-82,99
9201;PL-2020-048800;wysoki;24.10.2020;25.10.2020;standardowy;du¿e pude³ko;biuro;Pawe³ Michalski;K02565;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-814;Meble;Rega³y;O'Sullivan Living Dimensions 2-Shelf Bookcases;120,98;1;0;12,098
9203;PL-2020-048994;wysoki;24.10.2020;26.10.2020;standardowy;du¿e pude³ko;osoba fizyczna;Sylwia Szarzyñska;K00699;po³udniowy;ma³opolskie;Kraków;31-101;Artyku³y biurowe;Segregatory;GBC Personal VeloBind Strips;28,752;3;0,2;10,0632
9210;PL-2020-049831;œredni;25.08.2020;27.08.2020;standardowy;ma³e pude³ko;ma³a firma;Zbigniew Gradziñski;K00478;centralny;mazowieckie;Warszawa;00-538;Artyku³y biurowe;Koperty;Pastel Pink Envelopes;7,28;1;0;3,4944
9218;PL-2020-050209;niski;12.09.2020;14.09.2020;ekspresowy;ma³e pude³ko;osoba fizyczna;Antoni Bartos;K00491;centralny;mazowieckie;Warszawa;00-346;Artyku³y biurowe;Koperty;Security-Tint Envelopes;15,28;2;0;7,4872
9219;PL-2020-050209;krytyczny;12.09.2020;13.09.2020;standardowy;ma³e pude³ko;osoba fizyczna;Antoni Bartos;K00491;centralny;mazowieckie;Warszawa;00-346;Artyku³y biurowe;Magazynowanie;Iris Project Case;44,688;7;0,2;3,3516
9220;PL-2020-050246;krytyczny;20.08.2020;21.08.2020;ekspresowy;ma³e pude³ko;korporacja;Halina Stachowiak;K00894;po³udniowy;œl¹skie;Ruda Œl¹ska;41-710;Meble;Rega³y;O'Sullivan Plantations 2-Door Library in Landvery Oak;301,47;3;0,5;-204,9996
9233;PL-2020-051041;nieokreœlony;31.07.2020;01.08.2020;standardowy;ma³e pude³ko;biuro;W³odzimierz Popio³ek;K02460;centralny;mazowieckie;Warszawa;00-548;Meble;Umeblowanie;Ultra Door Pull Handle;94,68;9;0;31,2444
9248;PL-2020-052737;œredni;10.11.2020;11.11.2020;ekspresowy;ma³e pude³ko;biuro;Krzysztof Drobiñski;K00094;centralny;³ódzkie;£ódŸ;90-111;Artyku³y biurowe;Sztuka;Newell 333;2,78;1;0;0,7228
9249;PL-2020-052743;niski;06.07.2020;06.07.2020;standardowy;œrednie pude³ko;ma³a firma;Maria Potyra³o;K00272;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Artyku³y biurowe;Segregatory;Presstex Flexible Ring Binders;3,64;1;0,2;1,365
9250;PL-2020-005346;krytyczny;27.12.2020;28.12.2020;standardowy;œrednie pude³ko;biuro;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Technologia;Telefony;BlackBerry Q10;881,93;7;0;220,4825
9251;PL-2020-005346;niski;27.12.2020;29.12.2020;kolejowy;wielkie pud³o;biuro;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Artyku³y biurowe;Segregatory;GBC White Gloss Covers, Plain Front;115,84;8;0;54,4448
9253;PL-2020-005346;nieokreœlony;27.12.2020;29.12.2020;kolejowy;wielkie pud³o;biuro;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Technologia;Akcesoria;Microsoft Wireless Mobile Mouse 4000;199,95;5;0;63,984
9255;PL-2020-053025;krytyczny;19.03.2020;20.03.2020;standardowy;ma³e pude³ko;osoba fizyczna;Renata Czarkowska;K01821;centralny;mazowieckie;Warszawa;00-659;Meble;Krzes³a;Global Value Mid-Back Manager's Chair, Gray;60,89;1;0;15,2225
