Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
8681;PL-2021-024486;wysoki;24.04.2021;25.04.2021;standardowy;worek;osoba fizyczna;Marcin Frankiewicz;K02645;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-203;Artyku³y biurowe;Urz¹dzenia;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;2104,55;7;0;694,5015
8682;PL-2021-024519;nieokreœlony;13.06.2021;14.06.2021;standardowy;ma³e pude³ko;osoba fizyczna;Miros³aw Budynek;K01106;wschodni;lubelskie;Lublin;20-240;Artyku³y biurowe;Zaopatrzenie;Acme Softgrip Scissors;40,7;5;0;11,803
8690;PL-2021-024931;niski;09.11.2021;13.11.2021;standardowy;ma³e pude³ko;biuro;Jaros³aw D¹browski;K02190;wschodni;podkarpackie;Rzeszów;35-020;Artyku³y biurowe;Sztuka;Eldon Spacemaker Box, Quick-Snap Lid, Clear;8,016;3;0,2;1,1022
8694;PL-2021-002467;niski;17.07.2021;18.07.2021;kolejowy;paleta;korporacja;S³awomir Kossakowski;K00607;centralny;mazowieckie;Warszawa;00-166;Technologia;Akcesoria;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;450;5;0;162
8699;PL-2021-025669;wysoki;18.01.2021;18.01.2021;standardowy;ma³e pude³ko;ma³a firma;Artur Ostaszewski;K00181;centralny;mazowieckie;Radom;26-617;Meble;Sto³y;"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";120,96;2;0,4;-28,224
8700;PL-2021-025697;wysoki;28.04.2021;28.04.2021;standardowy;opakowanie;osoba fizyczna;Wioleta Baran;K01745;po³udniowo-zachodni;dolnoœl¹skie;Legnica;59-220;Technologia;Telefony;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);2239,936;8;0,2;223,9936
8704;PL-2021-026214;niski;22.11.2021;23.11.2021;ekspresowy;ma³e pude³ko;ma³a firma;Tadeusz Kajma;K00373;wschodni;podkarpackie;Rzeszów;35-051;Artyku³y biurowe;Urz¹dzenia;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;3,552;2;0,2;0,444
8705;PL-2021-026214;niski;22.11.2021;23.11.2021;standardowy;ma³e pude³ko;ma³a firma;Tadeusz Kajma;K00373;wschodni;podkarpackie;Rzeszów;35-051;Technologia;Telefony;Griffin GC17055 Auxiliary Audio Cable;115,136;8;0,2;11,5136
8710;PL-2021-026370;wysoki;10.08.2021;12.08.2021;standardowy;ma³e pude³ko;biuro;Ryszard Kulig;K01340;centralny;mazowieckie;Warszawa;00-307;Meble;Rega³y;Bush Andora Bookcase, Maple/Graphite Gray Finish;305,9745;3;0,15;25,1979
8711;PL-2021-026370;krytyczny;10.08.2021;12.08.2021;ekspresowy;ma³e pude³ko;biuro;Ryszard Kulig;K01340;centralny;mazowieckie;Warszawa;00-307;Artyku³y biurowe;Magazynowanie;Space Solutions HD Industrial Steel Shelving.;344,91;3;0;10,3473
8713;PL-2021-026406;nieokreœlony;14.04.2021;17.04.2021;standardowy;ma³e pude³ko;biuro;Jan Bia³ek;K01129;po³udniowy;œl¹skie;Rybnik;44-251;Meble;Rega³y;Sauder Forest Hills Library, Woodland Oak Finish;359,499;3;0,15;-29,6058
8715;PL-2021-026439;niski;17.09.2021;18.09.2021;standardowy;ma³e pude³ko;korporacja;Ewelina Marut;K01810;po³udniowy;ma³opolskie;Kraków;31-035;Artyku³y biurowe;Segregatory;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";29,8;5;0,2;9,3125
8716;PL-2021-026439;œredni;17.09.2021;17.09.2021;standardowy;ma³e pude³ko;korporacja;Ewelina Marut;K01810;po³udniowy;ma³opolskie;Kraków;31-035;Artyku³y biurowe;Segregatory;Prestige Round Ring Binders;1,824;1;0,7;-1,3984
8717;PL-2021-026439;krytyczny;17.09.2021;19.09.2021;standardowy;ma³e pude³ko;korporacja;Ewelina Marut;K01810;po³udniowy;ma³opolskie;Kraków;31-035;Artyku³y biurowe;Urz¹dzenia;APC 7 Outlet Network SurgeArrest Surge Protector;64,384;4;0,8;-160,96
8729;PL-2021-026851;œredni;26.07.2021;28.07.2021;standardowy;opakowanie;korporacja;Krzysztof Szmidt;K01481;po³udniowy;ma³opolskie;Kraków;31-476;Meble;Rega³y;O'Sullivan 5-Shelf Heavy-Duty Bookcases;131,104;2;0,2;8,194
8730;PL-2021-026887;nieokreœlony;17.05.2021;18.05.2021;ekspresowy;ma³e pude³ko;ma³a firma;Emilia Kochaniewicz;K00021;centralny;mazowieckie;Warszawa;00-668;Artyku³y biurowe;Magazynowanie;Staple magnet;22,512;3;0,2;2,2512
8731;PL-2021-026887;krytyczny;17.05.2021;17.05.2021;ekspresowy;ma³e pude³ko;ma³a firma;Emilia Kochaniewicz;K00021;centralny;mazowieckie;Warszawa;00-668;Technologia;Akcesoria;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;72,744;7;0,2;-12,7302
8741;PL-2021-027174;œredni;10.10.2021;12.10.2021;standardowy;ma³e pude³ko;korporacja;Krzysztof Drobiñski;K00094;centralny;³ódzkie;£ódŸ;90-111;Artyku³y biurowe;Sztuka;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;73,2;5;0;21,228
8747;PL-2021-027811;nieokreœlony;06.03.2021;08.03.2021;standardowy;ma³e pude³ko;ma³a firma;Aleksandra Ruzik;K02548;po³udniowy;ma³opolskie;Kraków;31-144;Meble;Umeblowanie;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;210,58;2;0;12,6348
8748;PL-2021-027811;œredni;06.03.2021;07.03.2021;standardowy;ma³e pude³ko;ma³a firma;Aleksandra Ruzik;K02548;po³udniowy;ma³opolskie;Kraków;31-144;Artyku³y biurowe;Segregatory;GBC Durable Plastic Covers;30,96;2;0,2;10,062
8750;PL-2021-027872;nieokreœlony;15.10.2021;17.10.2021;standardowy;ma³e pude³ko;korporacja;Anna Bugzel;K03004;po³udniowy;ma³opolskie;Kraków;31-464;Artyku³y biurowe;Segregatory;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;3050,376;3;0,2;1143,891
8758;PL-2021-028581;œredni;09.12.2021;11.12.2021;standardowy;ma³e pude³ko;biuro;Katarzyna Zychal;K00604;po³udniowy;ma³opolskie;Kraków;31-510;Artyku³y biurowe;Papier;Xerox 216;51,84;8;0;24,8832
8759;PL-2021-028581;wysoki;09.12.2021;11.12.2021;standardowy;worek;biuro;Katarzyna Zychal;K00604;po³udniowy;ma³opolskie;Kraków;31-510;Meble;Umeblowanie;Eldon Stackable Tray, Side-Load, Legal, Smoke;27,42;3;0;9,3228
8763;PL-2021-028807;niski;02.04.2021;03.04.2021;ekspresowy;ma³e pude³ko;osoba fizyczna;Julian Nowicki;K02571;centralny;mazowieckie;Warszawa;00-542;Artyku³y biurowe;Magazynowanie;Project Tote Personal File;14,03;1;0;4,0687
8765;PL-2021-002757;wysoki;21.07.2021;22.07.2021;ekspresowy;opakowanie;korporacja;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Artyku³y biurowe;Sztuka;Eldon Spacemaker Box, Quick-Snap Lid, Clear;5,344;2;0,2;0,7348
8769;PL-2021-029152;krytyczny;25.07.2021;29.07.2021;standardowy;opakowanie;ma³a firma;Maria Potyra³o;K00272;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Technologia;Akcesoria;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;288;4;0,2;57,6
8770;PL-2021-029152;wysoki;25.07.2021;25.07.2021;standardowy;ma³e pude³ko;ma³a firma;Maria Potyra³o;K00272;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Technologia;Telefony;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;146,952;3;0,2;9,1845
8771;PL-2021-029249;krytyczny;15.06.2021;19.06.2021;standardowy;du¿e pude³ko;korporacja;Kazimierz Nowak;K01773;centralny;mazowieckie;Warszawa;00-133;Meble;Krzes³a;Global Stack Chair without Arms, Black;83,136;4;0,2;5,196
8772;PL-2021-029249;nieokreœlony;15.06.2021;20.06.2021;ekspresowy;worek;korporacja;Kazimierz Nowak;K01773;centralny;mazowieckie;Warszawa;00-133;Artyku³y biurowe;Urz¹dzenia;3.6 Cubic Foot Counter Height Office Refrigerator;942,784;4;0,2;94,2784
8773;PL-2021-029255;nieokreœlony;05.12.2021;09.12.2021;ekspresowy;ma³e pude³ko;osoba fizyczna;El¿bieta Szablewska;K02882;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Artyku³y biurowe;Papier;Xerox 1988;74,352;3;0,2;23,235
8787;PL-2021-029958;krytyczny;08.01.2021;09.01.2021;standardowy;ma³e pude³ko;osoba fizyczna;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Artyku³y biurowe;Papier;Xerox 230;15,552;3;0,2;5,4432
8788;PL-2021-029958;krytyczny;08.01.2021;10.01.2021;kolejowy;paleta;osoba fizyczna;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Technologia;Akcesoria;Logitech Gaming G510s - Keyboard;271,968;4;0,2;54,3936
8790;PL-2021-030048;krytyczny;15.06.2021;17.06.2021;kolejowy;paleta;biuro;Marek Kasierski;K01488;centralny;mazowieckie;Warszawa;00-696;Meble;Rega³y;O'Sullivan 2-Shelf Heavy-Duty Bookcases;77,728;2;0,2;-3,8864
8795;PL-2021-030497;nieokreœlony;08.02.2021;10.02.2021;ekspresowy;ma³e pude³ko;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Technologia;Telefony;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;583,8;5;0,2;72,975
8796;PL-2021-030497;krytyczny;08.02.2021;10.02.2021;standardowy;ma³e pude³ko;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Technologia;Telefony;Clarity 53712;211,168;4;0,2;15,8376
8805;PL-2021-031140;niski;03.02.2021;04.02.2021;standardowy;ma³e pude³ko;biuro;Dorota Zimna;K03121;centralny;mazowieckie;Warszawa;00-686;Artyku³y biurowe;Etykiety;Avery 51;18,9;3;0;8,694
8808;PL-2021-002947;krytyczny;27.04.2021;29.04.2021;standardowy;ma³e pude³ko;osoba fizyczna;Marcin Frankiewicz;K02645;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-203;Artyku³y biurowe;Segregatory;GBC Velobind Prepunched Cover Sets, Regency Series;33,282;3;0,7;-27,735
8810;PL-2021-031303;œredni;22.03.2021;24.03.2021;ekspresowy;ma³e pude³ko;biuro;Pawe³ Falandysz;K01044;po³udniowy;ma³opolskie;Kraków;31-126;Artyku³y biurowe;Etykiety;Avery 517;14,76;5;0,2;4,9815
8811;PL-2021-002978;œredni;04.05.2021;05.05.2021;standardowy;ma³e pude³ko;korporacja;Miros³aw Skórka;K00068;centralny;mazowieckie;Warszawa;00-280;Artyku³y biurowe;Papier;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;37,52;4;0;18,0096
8815;PL-2021-002978;wysoki;04.05.2021;06.05.2021;standardowy;ma³e pude³ko;korporacja;Miros³aw Skórka;K00068;centralny;mazowieckie;Warszawa;00-280;Technologia;Telefony;Nortel Meridian M3904 Professional Digital phone;307,98;2;0;89,3142
8818;PL-2021-002978;wysoki;04.05.2021;05.05.2021;standardowy;ma³e pude³ko;korporacja;Miros³aw Skórka;K00068;centralny;mazowieckie;Warszawa;00-280;Artyku³y biurowe;Koperty;Staple envelope;16,56;2;0;7,7832
8819;PL-2021-003008;krytyczny;09.11.2021;10.11.2021;standardowy;ma³e pude³ko;osoba fizyczna;Wojciech Remiszewski;K00640;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-222;Artyku³y biurowe;Papier;Xerox 226;38,88;6;0;18,6624
8826;PL-2021-031939;wysoki;27.06.2021;29.06.2021;standardowy;ma³e pude³ko;ma³a firma;Maria Potyra³o;K00272;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Artyku³y biurowe;Etykiety;Avery 474;6,912;3;0,2;2,5056
8829;PL-2021-032065;niski;04.12.2021;05.12.2021;standardowy;œrednie pude³ko;korporacja;Miros³awa Zielony;K01999;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-347;Artyku³y biurowe;Papier;Xerox 1981;10,56;2;0;4,752
8840;PL-2021-032450;niski;21.12.2021;21.12.2021;kolejowy;wielkie pud³o;ma³a firma;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Artyku³y biurowe;Segregatory;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";65,568;2;0,2;23,7684
8841;PL-2021-032454;œredni;02.04.2021;03.04.2021;standardowy;ma³e pude³ko;osoba fizyczna;Andrzej Salwa;K02878;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-601;Technologia;Akcesoria;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;299,97;3;0;131,9868
8843;PL-2021-032647;krytyczny;20.11.2021;22.11.2021;standardowy;ma³e pude³ko;osoba fizyczna;Artur Miko³ajek;K02756;wschodni;podkarpackie;Rzeszów;35-304;Technologia;Akcesoria;Maxell 4.7GB DVD+RW 3/Pack;31,86;2;0;11,151
8844;PL-2021-032647;krytyczny;20.11.2021;22.11.2021;kolejowy;wielkie pud³o;osoba fizyczna;Artur Miko³ajek;K02756;wschodni;podkarpackie;Rzeszów;35-304;Artyku³y biurowe;Magazynowanie;Fellowes Desktop Hanging File Manager;67,15;5;0;16,7875
8848;PL-2021-032806;niski;23.06.2021;24.06.2021;ekspresowy;ma³e pude³ko;biuro;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Artyku³y biurowe;Urz¹dzenia;Kensington 4 Outlet MasterPiece Compact Power Control Center;130,112;2;0,2;13,0112
8849;PL-2021-032806;œredni;23.06.2021;25.06.2021;standardowy;ma³e pude³ko;biuro;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Technologia;Telefony;Geemarc AmpliPOWER60;74,24;1;0,2;8,352
8859;PL-2021-033219;niski;12.12.2021;13.12.2021;kolejowy;paleta;osoba fizyczna;Miros³aw Budynek;K01106;wschodni;lubelskie;Lublin;20-240;Artyku³y biurowe;Segregatory;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;5083,96;5;0,2;1906,485
8863;PL-2021-033287;niski;24.04.2021;27.04.2021;kolejowy;paleta;ma³a firma;Tomasz Kubiak;K02382;centralny;mazowieckie;Warszawa;00-446;Artyku³y biurowe;Segregatory;Ibico Laser Imprintable Binding System Covers;209,6;4;0;96,416
8868;PL-2021-033540;wysoki;08.06.2021;12.06.2021;standardowy;worek;osoba fizyczna;Urszula Noryca;K00308;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-142;Technologia;Telefony;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;11,12;2;0,2;3,475
8873;PL-2021-003266;œredni;18.03.2021;22.03.2021;standardowy;ma³e pude³ko;korporacja;Jan Bia³ek;K01129;po³udniowy;œl¹skie;Rybnik;44-251;Technologia;Maszyny;Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner;101,994;2;0,7;-71,3958
8882;PL-2021-034048;niski;30.03.2021;01.04.2021;standardowy;opakowanie;korporacja;Adrian Szatkowski;K00698;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-464;Technologia;Akcesoria;Kingston Digital DataTraveler 16GB USB 2.0;50,12;7;0,2;-0,6265
8897;PL-2021-034881;œredni;09.02.2021;11.02.2021;standardowy;ma³e pude³ko;korporacja;S³awomir Kossakowski;K00607;centralny;mazowieckie;Warszawa;00-166;Technologia;Telefony;AT&T 841000 Phone;165,6;3;0,2;10,35
8906;PL-2021-003460;niski;04.10.2021;06.10.2021;standardowy;ma³e pude³ko;osoba fizyczna;Henryk Hy¿y;K03079;pó³nocno-zachodni;wielkopolskie;Poznañ;61-658;Technologia;Akcesoria;KeyTronic KT400U2 - Keyboard - Black;30,84;3;0;6,168
8907;PL-2021-035649;œredni;11.10.2021;13.10.2021;standardowy;ma³e pude³ko;osoba fizyczna;Renata Czarkowska;K01821;centralny;mazowieckie;Warszawa;00-659;Artyku³y biurowe;Papier;Southworth 25% Cotton Antique Laid Paper & Envelopes;75,06;9;0;33,777
8908;PL-2021-035649;niski;11.10.2021;13.10.2021;standardowy;ma³e pude³ko;osoba fizyczna;Renata Czarkowska;K01821;centralny;mazowieckie;Warszawa;00-659;Technologia;Telefony;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;66,976;7;0,2;6,6976
8909;PL-2021-035684;nieokreœlony;05.08.2021;10.08.2021;standardowy;œrednie pude³ko;korporacja;Ryszard Marszewski;K00553;po³udniowy;ma³opolskie;Kraków;31-012;Artyku³y biurowe;Papier;Xerox 1991;182,72;8;0;84,0512
8923;PL-2021-036196;krytyczny;08.08.2021;10.08.2021;standardowy;opakowanie;osoba fizyczna;Sylwia Szarzyñska;K00699;po³udniowy;ma³opolskie;Kraków;31-101;Meble;Umeblowanie;Magna Visual Magnetic Picture Hangers;11,568;3;0,2;2,6028
8924;PL-2021-036196;niski;08.08.2021;09.08.2021;standardowy;œrednie pude³ko;osoba fizyczna;Sylwia Szarzyñska;K00699;po³udniowy;ma³opolskie;Kraków;31-101;Artyku³y biurowe;Segregatory;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";4,572;4;0,7;-3,81
8925;PL-2021-036356;wysoki;27.12.2021;29.12.2021;kolejowy;paleta;osoba fizyczna;Sylwia Szarzyñska;K00699;po³udniowy;ma³opolskie;Kraków;31-101;Technologia;Telefony;Nokia Lumia 1020;1439,968;4;0,2;143,9968
8926;PL-2021-036356;krytyczny;27.12.2021;29.12.2021;standardowy;ma³e pude³ko;osoba fizyczna;Sylwia Szarzyñska;K00699;po³udniowy;ma³opolskie;Kraków;31-101;Artyku³y biurowe;Segregatory;Avery Durable Binders;1,728;3;0,8;-2,6784
8929;PL-2021-036482;œredni;07.07.2021;08.07.2021;ekspresowy;ma³e pude³ko;ma³a firma;Ryszard Kaczmarek;K01228;pó³nocno-zachodni;wielkopolskie;Poznañ;61-813;Meble;Sto³y;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;609,98;4;0,3;-113,282
8930;PL-2021-036482;nieokreœlony;07.07.2021;08.07.2021;kolejowy;paleta;ma³a firma;Ryszard Kaczmarek;K01228;pó³nocno-zachodni;wielkopolskie;Poznañ;61-813;Meble;Sto³y;"Iceberg OfficeWorks 42"" Round Tables";211,372;2;0,3;-45,294
8931;PL-2021-036482;niski;07.07.2021;09.07.2021;ekspresowy;du¿e pude³ko;ma³a firma;Ryszard Kaczmarek;K01228;pó³nocno-zachodni;wielkopolskie;Poznañ;61-813;Technologia;Telefony;Apple iPhone 5C;239,976;3;0,2;17,9982
8939;PL-2021-036931;wysoki;21.01.2021;21.01.2021;standardowy;worek;biuro;Maria Potyra³o;K00272;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Artyku³y biurowe;Sztuka;Sanford Colorific Eraseable Coloring Pencils, 12 Count;16,4;5;0;7,052
8947;PL-2021-037252;nieokreœlony;21.11.2021;23.11.2021;standardowy;ma³e pude³ko;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Artyku³y biurowe;Papier;Xerox 214;19,44;3;0;9,3312
8948;PL-2021-037252;œredni;21.11.2021;25.11.2021;standardowy;opakowanie;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Artyku³y biurowe;Segregatory;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;12,3;5;0;6,15
8949;PL-2021-037252;wysoki;21.11.2021;23.11.2021;standardowy;ma³e pude³ko;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Artyku³y biurowe;Urz¹dzenia;Belkin 7-Outlet SurgeMaster Home Series;13,97;1;0;3,6322
8950;PL-2021-037252;niski;21.11.2021;26.11.2021;kolejowy;wielkie pud³o;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Meble;Sto³y;"Bevis Round Bullnose 29"" High Table Top";934,956;6;0,4;-249,3216
8952;PL-2021-037380;krytyczny;03.04.2021;04.04.2021;standardowy;œrednie pude³ko;biuro;Wies³awa Wicher;K01314;po³udniowy;ma³opolskie;Kraków;31-001;Artyku³y biurowe;Magazynowanie;Crate-A-Files;26,16;3;0,2;1,962
8953;PL-2021-037380;niski;03.04.2021;04.04.2021;standardowy;ma³e pude³ko;biuro;Wies³awa Wicher;K01314;po³udniowy;ma³opolskie;Kraków;31-001;Artyku³y biurowe;Sztuka;Newell 325;23,128;7;0,2;2,891
8954;PL-2021-037380;œredni;03.04.2021;04.04.2021;standardowy;worek;biuro;Wies³awa Wicher;K01314;po³udniowy;ma³opolskie;Kraków;31-001;Artyku³y biurowe;Urz¹dzenia;Holmes Replacement Filter for HEPA Air Cleaner, Large Room;59,24;5;0,2;16,291
8955;PL-2021-037414;krytyczny;11.09.2021;13.09.2021;kolejowy;wielkie pud³o;biuro;Tomasz Soroczyñski;K00349;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-268;Meble;Rega³y;O'Sullivan 2-Shelf Heavy-Duty Bookcases;155,456;4;0,2;-7,7728
8974;PL-2021-037988;krytyczny;07.04.2021;07.04.2021;standardowy;ma³e pude³ko;biuro;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Meble;Rega³y;Bush Westfield Collection Bookcases, Medium Cherry Finish;344,981;7;0,15;28,4102
8980;PL-2021-038693;niski;16.06.2021;23.06.2021;standardowy;du¿e pude³ko;biuro;Damian Wawrzynkiewicz;K02107;centralny;³ódzkie;£ódŸ;90-013;Artyku³y biurowe;Segregatory;Avery Printable Repositionable Plastic Tabs;1,72;1;0,8;-2,838
8981;PL-2021-038758;wysoki;26.09.2021;28.09.2021;standardowy;du¿e pude³ko;osoba fizyczna;Renata Czarkowska;K01821;centralny;mazowieckie;Warszawa;00-659;Artyku³y biurowe;Segregatory;Avery Flip-Chart Easel Binder, Black;8,952;2;0,8;-14,7708
8995;PL-2021-039332;niski;11.10.2021;12.10.2021;ekspresowy;du¿e pude³ko;osoba fizyczna;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Artyku³y biurowe;Papier;Xerox 1955;91,36;5;0,2;29,692
9003;PL-2021-039878;wysoki;07.03.2021;09.03.2021;kolejowy;wielkie pud³o;korporacja;Marcin Rowiñski;K03011;po³udniowy;œl¹skie;Rybnik;44-207;Artyku³y biurowe;Papier;"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set";15,24;3;0;7,1628
9011;PL-2021-040165;nieokreœlony;04.03.2021;07.03.2021;standardowy;ma³e pude³ko;osoba fizyczna;Alicja Grzejdak;K00471;po³udniowo-zachodni;dolnoœl¹skie;Legnica;59-220;Artyku³y biurowe;Segregatory;Wilson Jones Four-Pocket Poly Binders;26,16;4;0;12,8184
9017;PL-2021-040612;niski;02.03.2021;02.03.2021;standardowy;worek;korporacja;Anna Bugzel;K03004;po³udniowy;ma³opolskie;Kraków;31-464;Artyku³y biurowe;Segregatory;GBC Laser Imprintable Binding System Covers, Desert Sand;11,416;1;0,2;3,8529
9018;PL-2021-040643;œredni;07.04.2021;09.04.2021;standardowy;ma³e pude³ko;biuro;Tomasz Soroczyñski;K00349;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-268;Artyku³y biurowe;Papier;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";17,64;3;0;8,6436
9021;PL-2021-040870;krytyczny;13.12.2021;13.12.2021;standardowy;ma³e pude³ko;korporacja;Marta Jaworska;K01822;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-268;Meble;Umeblowanie;Ultra Door Push Plate;29,46;6;0;9,7218
9022;PL-2021-040870;wysoki;13.12.2021;15.12.2021;standardowy;ma³e pude³ko;korporacja;Marta Jaworska;K01822;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-268;Artyku³y biurowe;Segregatory;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";166,92;13;0,7;-116,844
9023;PL-2021-040896;wysoki;04.09.2021;05.09.2021;ekspresowy;worek;korporacja;Pawe³ Kolanek;K03289;po³udniowy;ma³opolskie;Kraków;31-020;Meble;Umeblowanie;Dana Halogen Swing-Arm Architect Lamp;98,328;3;0,2;9,8328
9024;PL-2021-040934;krytyczny;15.11.2021;16.11.2021;standardowy;worek;biuro;Katarzyna Zychal;K00604;po³udniowy;ma³opolskie;Kraków;31-510;Meble;Krzes³a;Office Star - Mesh Screen back chair with Vinyl seat;117,882;1;0,1;1,3098
9025;PL-2021-040934;œredni;15.11.2021;17.11.2021;standardowy;ma³e pude³ko;biuro;Katarzyna Zychal;K00604;po³udniowy;ma³opolskie;Kraków;31-510;Technologia;Akcesoria;AmazonBasics 3-Button USB Wired Mouse;20,97;3;0;9,0171
9026;PL-2021-040962;wysoki;22.02.2021;23.02.2021;standardowy;ma³e pude³ko;korporacja;£ukasz Strêciwilk;K02189;centralny;mazowieckie;Warszawa;00-324;Technologia;Akcesoria;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;139,96;4;0;9,7972
9027;PL-2021-040962;krytyczny;22.02.2021;23.02.2021;standardowy;ma³e pude³ko;korporacja;£ukasz Strêciwilk;K02189;centralny;mazowieckie;Warszawa;00-324;Meble;Umeblowanie;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;37,74;3;0;12,8316
9032;PL-2021-041026;nieokreœlony;21.04.2021;22.04.2021;kolejowy;paleta;biuro;Wojciech Jankowski;K01104;centralny;mazowieckie;Warszawa;00-236;Meble;Sto³y;KI Conference Tables;283,56;4;0;45,3696
9033;PL-2021-041026;nieokreœlony;21.04.2021;21.04.2021;ekspresowy;worek;biuro;Wojciech Jankowski;K01104;centralny;mazowieckie;Warszawa;00-236;Meble;Krzes³a;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;487,96;2;0;146,388
9041;PL-2021-041157;krytyczny;18.04.2021;20.04.2021;standardowy;œrednie pude³ko;biuro;Piotr Caban;K02491;po³udniowy;ma³opolskie;Kraków;31-102;Meble;Sto³y;Hon 2111 Invitation Series Straight Table;73,915;1;0,5;-45,8273
