Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
8159;PL-2019-091355;wysoki;02.12.2019;09.12.2019;standardowy;ma³e pude³ko;ma³a firma;S³awomir Makrzanowski;K01062;centralny;³ódzkie;Parady¿;26-333;Artyku³y biurowe;Papier;Xerox 1959;16,032;3;0,2;5,6112
8161;PL-2019-091355;wysoki;02.12.2019;04.12.2019;standardowy;ma³e pude³ko;ma³a firma;S³awomir Makrzanowski;K01062;centralny;³ódzkie;Parady¿;26-333;Meble;Krzes³a;Hon Comfortask Task/Swivel Chairs;227,96;2;0;36,4736
8176;PL-2019-086610;niski;28.05.2019;30.05.2019;standardowy;œrednie pude³ko;korporacja;Micha³ Szczeœniak;K02266;wschodni;lubelskie;Potok Górny;23-423;Artyku³y biurowe;Papier;Xerox 1943;156,512;4;0,2;52,8228
8177;PL-2019-086610;wysoki;28.05.2019;29.05.2019;standardowy;ma³e pude³ko;korporacja;Micha³ Szczeœniak;K02266;wschodni;lubelskie;Potok Górny;23-423;Artyku³y biurowe;Magazynowanie;Sortfiler Multipurpose Personal File Organizer, Black;128,34;6;0;37,2186
8179;PL-2019-086222;niski;19.06.2019;20.06.2019;ekspresowy;ma³e pude³ko;osoba fizyczna;Stefan Marczak;K03096;po³udniowy;œl¹skie;Krzy¿anowice;47-450;Technologia;Kopiarki;Hewlett Packard 610 Color Digital Copier / Printer;999,98;2;0;449,991
8192;PL-2019-089536;œredni;07.01.2019;08.01.2019;standardowy;paleta;osoba fizyczna;W³odzimierz Bezhubka;K00890;pó³nocny;pomorskie;Nowy Staw;82-230;Meble;Umeblowanie;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";187,76;4;0;76,9816
8196;PL-2019-089536;krytyczny;07.01.2019;07.01.2019;standardowy;ma³e pude³ko;osoba fizyczna;W³odzimierz Bezhubka;K00890;pó³nocny;pomorskie;Nowy Staw;82-230;Artyku³y biurowe;Papier;Spiral Phone Message Books with Labels by Adams;8,96;2;0;4,3904
8214;PL-2019-090927;wysoki;09.08.2019;10.08.2019;standardowy;ma³e pude³ko;osoba fizyczna;Magdalena £¹czkowska;K02626;wschodni;podkarpackie;Ulanów;37-410;Artyku³y biurowe;Segregatory;"Wilson Jones 1"" Hanging DublLock Ring Binders";6,336;4;0,7;-4,6464
8216;PL-2019-090514;nieokreœlony;25.03.2019;27.03.2019;standardowy;ma³e pude³ko;osoba fizyczna;Mieczys³aw Karpiszyn;K01368;po³udniowy;ma³opolskie;Œwi¹tniki Górne;32-040;Artyku³y biurowe;Segregatory;Wilson Jones data.warehouse D-Ring Binders with DublLock;2,469;1;0,7;-1,8106
8217;PL-2019-090514;nieokreœlony;25.03.2019;27.03.2019;ekspresowy;ma³e pude³ko;osoba fizyczna;Iwona Strzelczyk;K01369;pó³nocny;pomorskie;Skarszewy;83-250;Artyku³y biurowe;Segregatory;Wilson Jones Custom Binder Spines & Labels;3,264;2;0,7;-2,2848
8219;PL-2019-088784;œredni;22.11.2019;23.11.2019;standardowy;ma³e pude³ko;ma³a firma;Mateusz Wyka;K01708;centralny;³ódzkie;Rz¹œnia;98-332;Meble;Umeblowanie;DAX Natural Wood-Tone Poster Frame;31,776;3;0,6;-19,0656
8220;PL-2019-088881;œredni;15.07.2019;15.07.2019;standardowy;œrednie pude³ko;osoba fizyczna;Jadwiga Kancelarczyk;K00570;wschodni;podkarpackie;Przemyœl;37-700;Artyku³y biurowe;Etykiety;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;4,928;2;0,2;1,7248
8221;PL-2019-086368;wysoki;26.03.2019;27.03.2019;standardowy;ma³e pude³ko;osoba fizyczna;Anna Wach;K03143;po³udniowy;œl¹skie;Szczyrk;43-370;Artyku³y biurowe;Segregatory;Avery Hidden Tab Dividers for Binding Systems;1,788;3;0,8;-3,0396
8230;PL-2019-088721;niski;18.03.2019;19.03.2019;kolejowy;paleta;ma³a firma;Rafa³ Wasiszek;K02323;pó³nocno-zachodni;wielkopolskie;Mi³os³aw;62-320;Technologia;Akcesoria;Logitech Trackman Marble Mouse;89,97;3;0;37,7874
8231;PL-2019-088721;krytyczny;18.03.2019;20.03.2019;standardowy;opakowanie;ma³a firma;Rafa³ Wasiszek;K02323;pó³nocno-zachodni;wielkopolskie;Mi³os³aw;62-320;Artyku³y biurowe;Sztuka;Bulldog Vacuum Base Pencil Sharpener;35,97;3;0;9,7119
8236;PL-2019-087511;krytyczny;06.08.2019;09.08.2019;standardowy;ma³e pude³ko;osoba fizyczna;Robert GruŸlewski;K02947;pó³nocno-zachodni;wielkopolskie;Grodziec;62-580;Meble;Sto³y;Bush Advantage Collection Racetrack Conference Table;933,262;4;0,45;-458,1468
8237;PL-2019-086489;œredni;15.02.2019;15.02.2019;standardowy;ma³e pude³ko;korporacja;Zbigniew Dwornik;K03170;wschodni;podkarpackie;Krzeszów;37-418;Meble;Krzes³a;HON 5400 Series Task Chairs for Big and Tall;2803,92;5;0,2;0
8239;PL-2019-086514;krytyczny;23.02.2019;23.02.2019;ekspresowy;ma³e pude³ko;biuro;Piotr Winiecki;K02472;centralny;mazowieckie;M³awa;06-500;Artyku³y biurowe;Papier;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";6,672;1;0,2;2,502
8242;PL-2019-090833;œredni;08.10.2019;09.10.2019;standardowy;ma³e pude³ko;korporacja;Mariusz Ogrodnik;K01113;pó³nocny;warmiñsko-mazurskie;Dzia³dowo;13-200;Artyku³y biurowe;Segregatory;Wilson Jones Hanging Recycled Pressboard Data Binders;23,744;2;0,2;8,3104
8243;PL-2019-090833;œredni;08.10.2019;10.10.2019;standardowy;opakowanie;korporacja;Mariusz Ogrodnik;K01113;pó³nocny;warmiñsko-mazurskie;Dzia³dowo;13-200;Technologia;Akcesoria;WD My Passport Ultra 2TB Portable External Hard Drive;357;3;0;57,12
8248;PL-2019-087195;wysoki;24.08.2019;26.08.2019;standardowy;ma³e pude³ko;korporacja;Irena Oleksy;K01728;pó³nocny;kujawsko-pomorskie;Wiêcbork;89-410;Artyku³y biurowe;Sztuka;Boston KS Multi-Size Manual Pencil Sharpener;36,784;2;0,2;3,6784
8265;PL-2019-089174;wysoki;24.05.2019;27.05.2019;standardowy;opakowanie;ma³a firma;Dariusz Bednarczyk;K02198;wschodni;podkarpackie;Majdan Królewski;36-110;Artyku³y biurowe;Urz¹dzenia;Kensington 6 Outlet SmartSocket Surge Protector;122,94;3;0;30,735
8266;PL-2019-089174;niski;24.05.2019;24.05.2019;kolejowy;paleta;ma³a firma;Dariusz Bednarczyk;K02198;wschodni;podkarpackie;Majdan Królewski;36-110;Artyku³y biurowe;Segregatory;Cardinal HOLDit! Binder Insert Strips,Extra Strips;35,448;7;0,2;12,8499
8275;PL-2019-088570;wysoki;18.09.2019;20.09.2019;standardowy;ma³e pude³ko;ma³a firma;Stefan Wrzecionowski;K00853;centralny;mazowieckie;£omianki;05-092;Artyku³y biurowe;Magazynowanie;Dual Level, Single-Width Filing Carts;1085,42;7;0;282,2092
8281;PL-2019-088105;œredni;28.07.2019;30.07.2019;standardowy;ma³e pude³ko;biuro;Iwona Ksel;K01133;pó³nocny;pomorskie;Lichnowy;82-224;Artyku³y biurowe;Koperty;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;65,232;3;0,2;22,0158
8284;PL-2019-089961;nieokreœlony;04.07.2019;06.07.2019;kolejowy;wielkie pud³o;biuro;Przemys³aw Poplewski;K00164;po³udniowy;ma³opolskie;Jordanów;34-240;Artyku³y biurowe;Sztuka;Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set;59,904;2;0,2;14,2272
8285;PL-2019-089961;niski;04.07.2019;05.07.2019;standardowy;ma³e pude³ko;biuro;Przemys³aw Poplewski;K00164;po³udniowy;ma³opolskie;Jordanów;34-240;Technologia;Akcesoria;Enermax Acrylux Wireless Keyboard;637,44;8;0,2;135,456
8286;PL-2019-090500;nieokreœlony;14.02.2019;15.02.2019;standardowy;ma³e pude³ko;biuro;Bartosz Kowalczyk;K03369;pó³nocno-zachodni;wielkopolskie;K³ecko;62-270;Meble;Umeblowanie;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";51,756;3;0,6;-33,6414
8291;PL-2019-089705;œredni;28.02.2019;02.03.2019;standardowy;ma³e pude³ko;biuro;Jolanta Szczepaniak;K01639;po³udniowy;œl¹skie;Lubliniec;42-700;Artyku³y biurowe;Zaopatrzenie;Acco Side-Punched Conventional Columnar Pads;5,552;2;0,2;-1,041
8317;PL-2019-087485;nieokreœlony;20.05.2019;20.05.2019;standardowy;ma³e pude³ko;ma³a firma;Marcin Krzysiak;K01554;centralny;mazowieckie;O¿arów Mazowiecki;05-850;Artyku³y biurowe;Papier;Xerox 195;16,032;3;0,2;5,6112
8319;PL-2019-091481;wysoki;01.10.2019;01.10.2019;standardowy;ma³e pude³ko;biuro;Justyna Kosmala;K02338;pó³nocny;kujawsko-pomorskie;Boniewo;87-851;Artyku³y biurowe;Sztuka;Newell 321;20,992;8;0,2;2,3616
8323;PL-2019-090751;krytyczny;22.02.2019;24.02.2019;ekspresowy;opakowanie;korporacja;Joanna Owczarek;K03284;wschodni;podkarpackie;Strzy¿ów;38-100;Artyku³y biurowe;Urz¹dzenia;Disposable Triple-Filter Dust Bags;8,74;2;0;2,2724
8330;PL-2019-085947;œredni;26.01.2019;28.01.2019;standardowy;œrednie pude³ko;biuro;Franciszek Adamiuk;K02283;wschodni;podlaskie;Stawiski;18-520;Artyku³y biurowe;Papier;Xerox 217;6,48;1;0;3,1104
8338;PL-2019-090725;nieokreœlony;30.05.2019;01.06.2019;standardowy;worek;korporacja;Krystyna Strzy¿ewska;K02765;centralny;mazowieckie;Chlewiska;26-510;Artyku³y biurowe;Papier;Xerox 1983;23,92;4;0;11,7208
8339;PL-2019-088974;nieokreœlony;15.06.2019;15.06.2019;standardowy;ma³e pude³ko;korporacja;Janusz Michalak;K02771;wschodni;podkarpackie;Sieniawa;37-530;Technologia;Akcesoria;Enermax Acrylux Wireless Keyboard;498;5;0;184,26
8359;PL-2019-086422;nieokreœlony;11.03.2019;12.03.2019;standardowy;opakowanie;biuro;Krystyna Wilman;K01075;centralny;³ódzkie;Uniejów;99-210;Technologia;Telefony;AT&T SB67148 SynJ;105,584;2;0,2;9,2386
8384;PL-2019-091354;krytyczny;26.03.2019;27.03.2019;kolejowy;wielkie pud³o;ma³a firma;S³awomir Makrzanowski;K01062;centralny;³ódzkie;Parady¿;26-333;Technologia;Akcesoria;Micropad Numeric Keypads;59,97;3;0;14,9925
8392;PL-2019-087534;wysoki;31.03.2019;02.04.2019;standardowy;opakowanie;ma³a firma;Witold Kuwa³ek;K03399;po³udniowo-zachodni;opolskie;Niemodlin;49-100;Meble;Umeblowanie;DAX Wood Document Frame;27,46;2;0;9,8856
8395;PL-2019-088511;niski;23.10.2019;27.10.2019;standardowy;ma³e pude³ko;korporacja;S³awomir Nelus;K00535;pó³nocny;kujawsko-pomorskie;Warlubie;86-160;Artyku³y biurowe;Urz¹dzenia;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;901,95;3;0;297,6435
8405;PL-2019-091550;niski;20.01.2019;21.01.2019;standardowy;ma³e pude³ko;korporacja;Leszek Smyk;K01971;wschodni;podlaskie;Szepietowo;18-210;Meble;Umeblowanie;36X48 HARDFLOOR CHAIRMAT;83,92;4;0;5,8744
8408;PL-2019-091550;wysoki;20.01.2019;22.01.2019;kolejowy;paleta;korporacja;Lilla Lewandowska;K01972;wschodni;podlaskie;Czy¿e;17-200;Artyku³y biurowe;Sztuka;Newell 325;28,91;7;0;8,673
8409;PL-2019-091550;œredni;20.01.2019;22.01.2019;ekspresowy;ma³e pude³ko;korporacja;Lilla Lewandowska;K01972;wschodni;podlaskie;Czy¿e;17-200;Artyku³y biurowe;Sztuka;Hunt Boston Vacuum Mount KS Pencil Sharpener;174,95;5;0;45,487
8414;PL-2019-087424;nieokreœlony;17.04.2019;19.04.2019;kolejowy;paleta;osoba fizyczna;Dorota Latuszek;K01559;pó³nocny;pomorskie;Hel;84-150;Artyku³y biurowe;Papier;Xerox 214;51,84;10;0,2;18,144
8426;PL-2019-089585;wysoki;11.04.2019;13.04.2019;standardowy;opakowanie;biuro;Marek Rzepka;K00115;po³udniowy;ma³opolskie;Siepraw;32-447;Artyku³y biurowe;Segregatory;GBC VeloBinder Strips;18,432;8;0,7;-12,288
8444;PL-2019-090069;œredni;27.05.2019;29.05.2019;ekspresowy;ma³e pude³ko;korporacja;Mateusz Pawluk;K01054;po³udniowo-zachodni;dolnoœl¹skie;Nowa Ruda;57-401;Artyku³y biurowe;Segregatory;Avery Self-Adhesive Photo Pockets for Polaroid Photos;2,043;1;0,7;-1,4982
8446;PL-2019-090069;krytyczny;27.05.2019;28.05.2019;standardowy;ma³e pude³ko;korporacja;Mateusz Pawluk;K01054;po³udniowo-zachodni;dolnoœl¹skie;Nowa Ruda;57-401;Meble;Sto³y;KI Adjustable-Height Table;240,744;4;0,3;-13,7568
8447;PL-2019-090069;niski;27.05.2019;29.05.2019;standardowy;worek;korporacja;Mateusz Pawluk;K01054;po³udniowo-zachodni;dolnoœl¹skie;Nowa Ruda;57-401;Meble;Umeblowanie;Eldon 400 Class Desk Accessories, Black Carbon;35;4;0;14,7
8453;PL-2019-086836;nieokreœlony;14.02.2019;17.02.2019;standardowy;worek;ma³a firma;Joanna Szpanier;K00016;centralny;mazowieckie;Grodzisk Mazowiecki;05-827;Meble;Krzes³a;Global High-Back Leather Tilter, Burgundy;344,372;4;0,3;-93,4724
8454;PL-2019-086836;wysoki;14.02.2019;16.02.2019;standardowy;ma³e pude³ko;ma³a firma;Joanna Szpanier;K00016;centralny;mazowieckie;Grodzisk Mazowiecki;05-827;Artyku³y biurowe;Magazynowanie;Tennsco 16-Compartment Lockers with Coat Rack;1554,936;3;0,2;77,7468
8461;PL-2019-087002;wysoki;19.02.2019;21.02.2019;standardowy;œrednie pude³ko;osoba fizyczna;Krystyna Wiœniewska;K01305;centralny;mazowieckie;Marki;05-270;Artyku³y biurowe;Segregatory;Wilson Jones Standard D-Ring Binders;25,3;5;0;11,891
8467;PL-2019-019042;wysoki;03.03.2019;04.03.2019;standardowy;ma³e pude³ko;korporacja;Ma³gorzata Dzwonnik;K01280;pó³nocny;warmiñsko-mazurskie;Olsztyn;10-615;Artyku³y biurowe;Urz¹dzenia;Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room;370,14;3;0;144,3546
8484;PL-2019-088016;nieokreœlony;21.09.2019;22.09.2019;ekspresowy;opakowanie;korporacja;Piotr Elzner;K02621;pó³nocno-zachodni;zachodniopomorskie;Miros³awiec;78-600;Artyku³y biurowe;Segregatory;GBC Poly Designer Binding Covers;83,7;5;0;41,013
8491;PL-2019-088048;nieokreœlony;11.12.2019;13.12.2019;kolejowy;wielkie pud³o;osoba fizyczna;Pawe³ Baranowski;K00218;pó³nocno-zachodni;lubuskie;Jasieñ;68-320;Meble;Umeblowanie;Acrylic Self-Standing Desk Frames;18,69;7;0;7,1022
8503;PL-2019-090706;nieokreœlony;16.11.2019;18.11.2019;standardowy;ma³e pude³ko;ma³a firma;Katarzyna Rejniak;K00497;pó³nocny;pomorskie;Reda;84-240;Meble;Krzes³a;Global Deluxe Steno Chair;184,752;3;0,2;-20,7846
8509;PL-2019-088502;krytyczny;06.02.2019;07.02.2019;standardowy;opakowanie;ma³a firma;Kornel Kurowski;K00689;centralny;³ódzkie;Bêdków;97-410;Technologia;Akcesoria;Maxell 4.7GB DVD+RW 3/Pack;175,23;11;0;61,3305
8519;PL-2019-091571;œredni;17.12.2019;19.12.2019;standardowy;worek;biuro;Aleksander Bielecki;K02183;po³udniowo-zachodni;dolnoœl¹skie;Piechowice;58-573;Meble;Umeblowanie;"Tensor ""Hersey Kiss"" Styled Floor Lamp";12,99;1;0;1,5588
8528;PL-2019-090532;krytyczny;11.10.2019;12.10.2019;kolejowy;paleta;biuro;Beata Stankiewicz;K01634;po³udniowy;ma³opolskie;Chrzanów;32-500;Technologia;Akcesoria;Logitech G700s Rechargeable Gaming Mouse;159,984;2;0,2;43,9956
8549;PL-2019-087962;nieokreœlony;11.03.2019;15.03.2019;ekspresowy;ma³e pude³ko;korporacja;Lucyna Parol;K02258;pó³nocno-zachodni;wielkopolskie;Krzy¿ Wielkopolski;64-761;Artyku³y biurowe;Etykiety;Avery 488;12,6;4;0;6,048
8550;PL-2019-087962;niski;11.03.2019;15.03.2019;kolejowy;wielkie pud³o;korporacja;Lucyna Parol;K02258;pó³nocno-zachodni;wielkopolskie;Krzy¿ Wielkopolski;64-761;Meble;Umeblowanie;Deflect-O Glasstique Clear Desk Accessories;24,64;4;0,2;4,004
8565;PL-2019-087222;niski;24.12.2019;28.12.2019;standardowy;worek;osoba fizyczna;Ma³gorzata Piotrowska;K01127;pó³nocno-zachodni;wielkopolskie;Lipka;77-420;Meble;Umeblowanie;Tenex B1-RE Series Chair Mats for Low Pile Carpets;220,704;6;0,2;-8,2764
8566;PL-2019-087222;œredni;24.12.2019;29.12.2019;standardowy;worek;osoba fizyczna;Alicja Woliñska;K01128;pó³nocny;kujawsko-pomorskie;Golub-Dobrzyñ;87-400;Technologia;Telefony;Apple EarPods with Remote and Mic;67,176;3;0,2;6,7176
8577;PL-2019-088444;wysoki;30.12.2019;31.12.2019;standardowy;ma³e pude³ko;ma³a firma;Zbigniew Tomasz;K01735;po³udniowy;œl¹skie;Gliwice;44-152;Meble;Umeblowanie;Luxo Professional Combination Clamp-On Lamps;102,3;1;0;26,598
8609;PL-2019-020007;niski;07.08.2019;08.08.2019;standardowy;worek;ma³a firma;Marek Iwañczyk;K02498;pó³nocny;kujawsko-pomorskie;Bydgoszcz;85-112;Artyku³y biurowe;Urz¹dzenia;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;15,56;4;0;4,0456
8616;PL-2019-020261;œredni;22.05.2019;25.05.2019;standardowy;worek;ma³a firma;Miros³aw Budynek;K01106;wschodni;lubelskie;Lublin;20-240;Artyku³y biurowe;Segregatory;Storex Dura Pro Binders;14,256;3;0,2;4,455
8626;PL-2019-021572;wysoki;15.02.2019;17.02.2019;standardowy;du¿e pude³ko;biuro;Monika Wojtowicz;K03342;po³udniowy;œl¹skie;Ruda Œl¹ska;41-709;Artyku³y biurowe;Papier;Southworth Parchment Paper & Envelopes;15,696;3;0,2;5,1012
8630;PL-2019-021636;œredni;12.08.2019;19.08.2019;ekspresowy;ma³e pude³ko;biuro;Ryszard Kulig;K01340;centralny;mazowieckie;Warszawa;00-307;Meble;Sto³y;Bretford CR8500 Series Meeting Room Furniture;481,176;2;0,4;-120,294
8631;PL-2019-021636;niski;12.08.2019;17.08.2019;standardowy;ma³e pude³ko;biuro;Ryszard Kulig;K01340;centralny;mazowieckie;Warszawa;00-307;Artyku³y biurowe;£¹czniki;Assorted Color Push Pins;7,24;4;0;2,3892
8632;PL-2019-021636;krytyczny;12.08.2019;12.08.2019;standardowy;opakowanie;biuro;Ryszard Kulig;K01340;centralny;mazowieckie;Warszawa;00-307;Meble;Rega³y;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;177,45;5;0,5;-78,078
8635;PL-2019-021958;wysoki;07.06.2019;08.06.2019;standardowy;ma³e pude³ko;osoba fizyczna;El¿bieta Szablewska;K02882;pó³nocny;kujawsko-pomorskie;Toruñ;87-103;Meble;Rega³y;Bush Somerset Collection Bookcase;130,98;2;0,5;-89,0664
8638;PL-2019-022147;krytyczny;18.01.2019;22.01.2019;standardowy;opakowanie;korporacja;Alicja Wdowiñska;K00667;wschodni;lubelskie;Lublin;20-834;Meble;Umeblowanie;Luxo Economy Swing Arm Lamp;139,58;7;0;39,0824
8646;PL-2019-022755;krytyczny;01.04.2019;03.04.2019;standardowy;ma³e pude³ko;biuro;Wies³awa Wicher;K01314;po³udniowy;ma³opolskie;Kraków;31-001;Meble;Umeblowanie;Eldon Wave Desk Accessories;4,712;1;0,2;1,4136
8647;PL-2019-022755;niski;01.04.2019;03.04.2019;standardowy;opakowanie;biuro;Wies³awa Wicher;K01314;po³udniowy;ma³opolskie;Kraków;31-001;Meble;Krzes³a;Padded Folding Chairs, Black, 4/Carton;194,352;3;0,2;19,4352
8656;PL-2019-023042;niski;28.04.2019;29.04.2019;standardowy;ma³e pude³ko;biuro;Piotr Caban;K02491;po³udniowy;ma³opolskie;Kraków;31-102;Technologia;Akcesoria;WD My Passport Ultra 500GB Portable External Hard Drive;118;2;0;20,06
8662;PL-2019-023751;nieokreœlony;20.03.2019;21.03.2019;kolejowy;wielkie pud³o;korporacja;Ryszard Szufel;K02747;centralny;mazowieckie;Warszawa;00-565;Meble;Umeblowanie;DAX Wood Document Frame.;21,968;4;0,6;-15,9268
8666;PL-2019-023877;krytyczny;14.07.2019;14.07.2019;standardowy;ma³e pude³ko;biuro;Piotr Caban;K02491;po³udniowy;ma³opolskie;Kraków;31-102;Artyku³y biurowe;Zaopatrzenie;Acme Tagit Stainless Steel Antibacterial Scissors;49,5;5;0;13,365
8667;PL-2019-023877;nieokreœlony;14.07.2019;16.07.2019;ekspresowy;opakowanie;biuro;Piotr Caban;K02491;po³udniowy;ma³opolskie;Kraków;31-102;Artyku³y biurowe;Sztuka;Newell 31;16,52;5;0,2;1,652
8671;PL-2019-024193;œredni;16.03.2019;18.03.2019;kolejowy;wielkie pud³o;ma³a firma;Tadeusz Kajma;K00373;wschodni;podkarpackie;Rzeszów;35-051;Meble;Umeblowanie;"Eldon ""L"" Workstation Diamond Chairmat";182,352;3;0,2;-18,2352
8672;PL-2019-024193;wysoki;16.03.2019;17.03.2019;standardowy;ma³e pude³ko;ma³a firma;Tadeusz Kajma;K00373;wschodni;podkarpackie;Rzeszów;35-051;Artyku³y biurowe;Magazynowanie;Safco Industrial Shelving;118,16;2;0,2;-25,109
8673;PL-2019-024193;nieokreœlony;16.03.2019;18.03.2019;standardowy;worek;ma³a firma;Tadeusz Kajma;K00373;wschodni;podkarpackie;Rzeszów;35-051;Artyku³y biurowe;£¹czniki;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;18,368;2;0,2;6,1992
8675;PL-2019-024294;niski;04.08.2019;05.08.2019;kolejowy;paleta;biuro;Artur Danilewski;K03196;centralny;mazowieckie;Radom;26-616;Artyku³y biurowe;Magazynowanie;Tennsco Lockers, Gray;50,352;3;0,2;-8,1822
8679;PL-2019-024455;œredni;08.12.2019;11.12.2019;standardowy;worek;biuro;Ryszard Kulig;K01340;centralny;mazowieckie;Warszawa;00-307;Artyku³y biurowe;Segregatory;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""";8,608;8;0,8;-13,3424
8687;PL-2019-002433;niski;23.08.2019;23.08.2019;kolejowy;paleta;korporacja;Ryszard Marszewski;K00553;po³udniowy;ma³opolskie;Kraków;31-012;Artyku³y biurowe;Zaopatrzenie;Premier Electric Letter Opener;231,72;2;0;11,586
8688;PL-2019-024869;niski;12.06.2019;13.06.2019;standardowy;ma³e pude³ko;osoba fizyczna;Wojciech Ró¿ycki;K02431;po³udniowy;ma³opolskie;Kraków;31-061;Artyku³y biurowe;£¹czniki;OIC Binder Clips;17,9;5;0;8,95
8707;PL-2019-026342;wysoki;20.10.2019;29.10.2019;standardowy;ma³e pude³ko;biuro;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Meble;Krzes³a;Global Super Steno Chair;172,764;2;0,1;13,4372
8708;PL-2019-026342;krytyczny;20.10.2019;25.10.2019;standardowy;ma³e pude³ko;biuro;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Artyku³y biurowe;Sztuka;Nontoxic Chalk;3,52;2;0;1,6896
8709;PL-2019-026342;wysoki;20.10.2019;27.10.2019;standardowy;ma³e pude³ko;biuro;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Technologia;Telefony;OtterBox Commuter Series Case - Samsung Galaxy S4;79,968;4;0,2;-17,9928
8734;PL-2019-027013;niski;07.07.2019;11.07.2019;standardowy;du¿e pude³ko;biuro;Wies³awa Wicher;K01314;po³udniowy;ma³opolskie;Kraków;31-001;Meble;Umeblowanie;Executive Impressions Supervisor Wall Clock;126,3;3;0;40,416
8735;PL-2019-027013;krytyczny;07.07.2019;07.07.2019;standardowy;du¿e pude³ko;biuro;Wies³awa Wicher;K01314;po³udniowy;ma³opolskie;Kraków;31-001;Technologia;Akcesoria;Logitech P710e Mobile Speakerphone;1287,45;5;0;244,6155
8745;PL-2019-027456;wysoki;12.04.2019;13.04.2019;kolejowy;paleta;biuro;Wojciech Jankowski;K01104;centralny;mazowieckie;Warszawa;00-236;Artyku³y biurowe;Sztuka;Newell 341;17,12;4;0;4,9648
8751;PL-2019-028001;œredni;16.06.2019;16.06.2019;standardowy;du¿e pude³ko;biuro;Pawe³ Falandysz;K01044;po³udniowy;ma³opolskie;Kraków;31-126;Technologia;Telefony;RCA Visys Integrated PBX 8-Line Router;133,98;2;0;33,495
8752;PL-2019-028001;niski;16.06.2019;18.06.2019;standardowy;du¿e pude³ko;biuro;Pawe³ Falandysz;K01044;po³udniowy;ma³opolskie;Kraków;31-126;Artyku³y biurowe;Papier;Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate;93,248;4;0,2;31,4712
8753;PL-2019-028225;œredni;24.01.2019;24.01.2019;standardowy;ma³e pude³ko;korporacja;Barbara Antkowiak;K01959;po³udniowy;œl¹skie;Jastrzêbie-Zdrój;44-330;Technologia;Telefony;Avaya 4621SW VoIP phone;177,48;3;0,2;19,9665
8762;PL-2019-028647;œredni;16.03.2019;17.03.2019;ekspresowy;du¿e pude³ko;korporacja;Katarzyna Zychal;K00604;po³udniowy;ma³opolskie;Kraków;31-510;Artyku³y biurowe;Koperty;#10 White Business Envelopes,4 1/8 x 9 1/2;125,36;8;0;58,9192
8774;PL-2019-029319;nieokreœlony;26.01.2019;28.01.2019;standardowy;du¿e pude³ko;ma³a firma;Ireneusz Kondalski;K01282;pó³nocno-zachodni;wielkopolskie;Poznañ;60-681;Artyku³y biurowe;Urz¹dzenia;Hoover Portapower Portable Vacuum;26,88;6;0;6,72
8775;PL-2019-029319;niski;26.01.2019;28.01.2019;ekspresowy;du¿e pude³ko;ma³a firma;Ireneusz Kondalski;K01282;pó³nocno-zachodni;wielkopolskie;Poznañ;60-681;Artyku³y biurowe;Segregatory;Avery Self-Adhesive Photo Pockets for Polaroid Photos;10,896;2;0,2;3,8136
8776;PL-2019-029350;niski;27.08.2019;29.08.2019;standardowy;ma³e pude³ko;osoba fizyczna;Henryk Nawój;K01193;po³udniowy;œl¹skie;Ruda Œl¹ska;41-717;Artyku³y biurowe;Sztuka;Newell 311;3,536;2;0,2;0,3094
